# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
15367 18.08640 2.10047 0.95027 0.07988 0.56267 0.20127 0.51
60868 18.14252 1.51556 0.94776 0.07047 0.57750 0.20090 0.53
27614 18.14768 1.61544 0.94680 0.07258 0.57593 0.19868 0.52
14520 18.18126 1.62942 0.94360 0.07297 0.57451 0.20016 0.52
9296 18.20337 1.97094 0.93804 0.08025 0.57586 0.19543 0.51
23728 18.21048 2.00729 0.93648 0.08132 0.57639 0.19405 0.51
6090 18.22175 1.64998 0.93916 0.07399 0.57139 0.19921 0.53
20830 18.29112 1.65664 0.93231 0.07545 0.58018 0.19218 0.53
7661 18.31586 2.10259 0.92329 0.08443 0.57675 0.19038 0.51
8521 18.32856 2.08128 0.92222 0.08427 0.57631 0.19187 0.51
61491 18.34091 2.09454 0.92072 0.08458 0.57543 0.19181 0.51
19673 18.34692 1.62156 0.92699 0.07534 0.57790 0.18882 0.54
21128 18.34741 1.95999 0.92205 0.08213 0.58017 0.18992 0.52
8569 18.36013 1.95945 0.92085 0.08237 0.58016 0.18982 0.52
6881 18.36044 1.96862 0.92054 0.08249 0.58068 0.18960 0.52
21865 18.37393 1.97801 0.91937 0.08287 0.57884 0.19001 0.52
27509 18.37539 1.96878 0.91944 0.08283 0.57882 0.19021 0.52
20873 18.38420 2.09916 0.91582 0.08498 0.57326 0.18954 0.51
10076 18.39537 1.64962 0.92167 0.07627 0.58429 0.18487 0.54
5861 18.45574 1.55805 0.91539 0.07357 0.58554 0.18531 0.55
21691 18.46690 1.99491 0.90787 0.08258 0.58288 0.18387 0.52
16591 18.93160 2.07823 0.84424 0.06533 0.56140 0.17048 0.53
10533 18.97256 1.97514 0.84425 0.06448 0.56252 0.16798 0.54
10722 18.99195 1.57437 0.85617 0.06435 0.54031 0.17638 0.57
22422 18.99992 2.00082 0.84016 0.06415 0.55803 0.17207 0.54
15143 19.04481 1.61125 0.84940 0.06384 0.54173 0.17265 0.57
22862 19.05932 1.52891 0.85018 0.06403 0.52102 0.18416 0.56
25953 19.07051 2.02836 0.83215 0.06307 0.55408 0.16627 0.54
15286 19.07146 1.58608 0.84734 0.06399 0.53177 0.17841 0.57
29007 19.10276 1.55940 0.84517 0.06390 0.52528 0.18358 0.56
21545 19.11188 1.53231 0.84490 0.06403 0.51507 0.18417 0.56
62285 19.21790 1.99184 0.81998 0.06212 0.53711 0.16734 0.55
22876 19.22037 1.98085 0.82025 0.06207 0.53728 0.16717 0.55
27623 19.24080 1.59464 0.83131 0.06331 0.51285 0.18428 0.55
22556 19.24631 1.59259 0.83079 0.06323 0.50991 0.18376 0.55
23083 19.26555 2.05886 0.81197 0.06132 0.53401 0.16593 0.55
6963 19.33019 2.05933 0.80641 0.06081 0.52730 0.16514 0.55
14918 19.34004 1.55339 0.82229 0.06323 0.49449 0.18698 0.54
7428 19.39274 1.50529 0.81777 0.06357 0.48361 0.18357 0.51
23082 19.39564 2.06794 0.80066 0.06012 0.52697 0.16397 0.55
8740 19.40498 2.06786 0.79994 0.05986 0.52714 0.16186 0.55
6765 19.40936 1.45686 0.81646 0.06401 0.46545 0.18911 0.49
15352 19.50115 2.07972 0.79113 0.05930 0.52194 0.16196 0.56
24325 19.50191 1.56260 0.80635 0.06291 0.47518 0.17598 0.51
14959 19.62527 1.98260 0.78454 0.05800 0.50491 0.17139 0.56
27381 19.65051 1.53509 0.79229 0.06259 0.44943 0.17553 0.47
6960 19.69224 1.53840 0.78806 0.06238 0.44693 0.17328 0.47
21408 19.69812 1.53830 0.78750 0.06243 0.44514 0.17430 0.48
8007 19.71320 2.02376 0.77645 0.05777 0.49873 0.16913 0.56
21028 19.73781 1.54110 0.78363 0.06210 0.44105 0.17701 0.47
15495 19.74958 1.49008 0.78245 0.06208 0.43465 0.17723 0.45
21497 19.76519 1.58528 0.78083 0.06166 0.44302 0.17649 0.48
15221 19.77371 2.08264 0.77010 0.05690 0.49092 0.16821 0.56
7761 19.77869 1.52636 0.77958 0.06194 0.42758 0.17261 0.46
5718 19.79419 1.59540 0.77808 0.06145 0.44323 0.17701 0.48
22328 19.80877 3.04317 0.74442 0.06125 0.47071 0.15637 0.52
24155 19.84372 1.48131 0.77329 0.06122 0.42212 0.17697 0.43
15998 19.85031 1.49907 0.77256 0.06108 0.43024 0.17427 0.44
15605 19.88564 1.98251 0.76441 0.05734 0.47775 0.17061 0.56
10708 19.92388 1.52260 0.76568 0.06055 0.42271 0.17464 0.43
8174 19.92462 1.46531 0.76558 0.06058 0.41462 0.16739 0.42
8614 19.97948 1.49659 0.76059 0.06008 0.41185 0.16951 0.40
23751 20.02086 1.49978 0.75694 0.05982 0.40796 0.16983 0.41
60711 20.06462 2.07869 0.74877 0.05744 0.45709 0.16499 0.55
23097 20.07674 2.07611 0.74793 0.05785 0.45353 0.16552 0.55
10426 15.01586 2.09942 1.03810 0.02422 0.56347 0.23627 0.49
25679 15.22755 2.11152 1.03749 0.02425 0.55305 0.24309 0.49
7704 15.23634 2.10419 1.03746 0.02424 0.55159 0.24333 0.49
20949 15.38302 2.09841 1.03702 0.02424 0.55697 0.23927 0.49
24320 18.93887 1.65095 0.85944 0.06471 0.55433 0.17417 0.57
7328 18.93968 1.98401 0.84663 0.06455 0.56725 0.16608 0.54
15387 18.94628 2.04648 0.84386 0.06491 0.56209 0.17043 0.53
21085 18.96438 1.65504 0.85667 0.06416 0.55379 0.17443 0.57
61580 18.98525 2.81997 0.80391 0.06703 0.53883 0.15884 0.52
10519 19.01822 1.98077 0.83971 0.06411 0.55816 0.17021 0.54
20724 19.03029 1.61838 0.85063 0.06387 0.54388 0.17269 0.57
14921 19.04777 1.98372 0.83633 0.06332 0.55250 0.16917 0.54
61717 19.06088 2.08133 0.83072 0.06298 0.55515 0.16525 0.54
21336 19.06473 1.64009 0.84621 0.06375 0.54349 0.17530 0.57
7419 19.06693 2.08166 0.83035 0.06280 0.55571 0.16450 0.54
14853 19.11604 1.64076 0.84166 0.06321 0.53780 0.18086 0.57
10173 19.11925 2.01811 0.82823 0.06251 0.54979 0.16654 0.55
25961 19.13125 1.60444 0.84109 0.06327 0.53163 0.18124 0.57
24398 19.13776 1.97571 0.82831 0.06245 0.54386 0.16831 0.55
61680 19.15430 1.97208 0.82690 0.06231 0.54136 0.16976 0.55
22560 19.17666 1.63093 0.83609 0.06299 0.53521 0.17845 0.57
25502 19.22391 1.60304 0.83261 0.06319 0.52148 0.18148 0.55
5924 19.23839 1.56081 0.83209 0.06379 0.51097 0.18254 0.56
21690 19.24570 1.65810 0.82925 0.06267 0.51766 0.17979 0.56
15292 19.25585 2.06601 0.81282 0.06146 0.53502 0.16597 0.55
25988 19.28334 1.49918 0.82895 0.06412 0.49328 0.18627 0.53
7640 19.28681 1.57102 0.82758 0.06345 0.49946 0.18517 0.55
8225 19.29565 1.59407 0.82610 0.06295 0.50249 0.18354 0.56
21474 19.33836 1.59222 0.82170 0.06284 0.50187 0.18321 0.56
62159 19.36879 1.97791 0.80646 0.06056 0.52682 0.16574 0.56
25877 19.38159 1.57619 0.81773 0.06284 0.49645 0.18288 0.54
7749 19.39898 1.47650 0.81731 0.06372 0.48021 0.18417 0.50
10388 19.40163 1.97400 0.80444 0.06051 0.52179 0.16776 0.56
14971 19.41252 2.07307 0.79908 0.05972 0.52570 0.16311 0.55
21420 19.41606 2.00942 0.80111 0.06005 0.52411 0.16432 0.56
24825 19.45654 1.54645 0.81111 0.06313 0.47471 0.18085 0.52
22563 19.47257 2.93577 0.76324 0.06177 0.49230 0.16024 0.52
22199 19.47796 1.54813 0.80888 0.06305 0.47621 0.17598 0.52
6939 19.51217 1.57389 0.80545 0.06280 0.47696 0.17580 0.51
27715 19.51449 2.03409 0.79178 0.05923 0.52106 0.16395 0.56
6222 19.53284 2.05526 0.78942 0.05883 0.51855 0.16373 0.56
23172 19.59064 1.55076 0.79817 0.06288 0.45629 0.17871 0.48
6962 19.64459 1.52302 0.79296 0.06267 0.44644 0.17530 0.47
23412 19.65519 1.98591 0.78229 0.05819 0.50050 0.17360 0.56
20872 19.65770 1.54025 0.79164 0.06268 0.44846 0.17535 0.47
8611 19.71600 1.54994 0.78574 0.06220 0.44148 0.17408 0.47
21923 19.75752 2.02242 0.77342 0.05760 0.49556 0.16702 0.56
22739 19.75939 1.44162 0.78134 0.06219 0.42705 0.17252 0.41
6552 19.81038 1.55061 0.77650 0.06141 0.43221 0.17728 0.46
60655 19.81634 1.54396 0.77601 0.06146 0.42755 0.17542 0.46
6822 19.82830 1.54418 0.77487 0.06121 0.42417 0.17870 0.46
6840 19.83623 1.50123 0.77384 0.06123 0.42240 0.17425 0.45
21211 19.85033 1.50691 0.77254 0.06098 0.43021 0.17564 0.44
15052 19.88732 1.52183 0.76927 0.06082 0.42208 0.17109 0.43
23825 19.98164 1.53053 0.76051 0.06023 0.41558 0.17022 0.41
8186 19.98803 1.45783 0.76006 0.05984 0.41501 0.16965 0.41
27556 19.99687 1.51384 0.75933 0.06004 0.40336 0.17056 0.41
6935 20.07223 1.49725 0.75178 0.05928 0.40308 0.16530 0.42
24650 20.09266 1.54290 0.74982 0.05940 0.41177 0.16744 0.41
10123 20.21713 1.45942 0.73903 0.05765 0.39073 0.15967 0.40
22877 14.57485 2.63189 1.03925 0.02422 0.57509 0.22630 0.49
8126 14.82989 2.09749 1.03854 0.02421 0.56590 0.23262 0.49
8504 15.32744 1.66869 1.03715 0.02434 0.56916 0.24321 0.47
6670 15.36530 2.09604 1.03707 0.02425 0.55595 0.23871 0.49
16052 18.91066 1.96022 0.85078 0.06567 0.56720 0.16619 0.54
6154 18.94119 1.95246 0.84760 0.06481 0.56725 0.16565 0.54
15650 18.94450 2.08213 0.84259 0.06516 0.55987 0.17124 0.53
21305 18.96747 1.97038 0.84486 0.06447 0.56320 0.16783 0.54
10706 18.97144 2.08703 0.83971 0.06463 0.56018 0.16864 0.53
9191 18.97203 2.04965 0.84110 0.06466 0.56002 0.17118 0.54
21516 18.98889 1.63244 0.85474 0.06414 0.54647 0.17357 0.57
6965 18.99579 2.09664 0.83718 0.06434 0.55711 0.16741 0.53
19475 19.01422 2.10996 0.83442 0.06394 0.55743 0.16641 0.53
7880 19.04706 1.66417 0.84716 0.06387 0.55077 0.17458 0.57
26929 19.05592 2.09809 0.83049 0.06304 0.55559 0.16462 0.54
25493 19.13503 2.02377 0.82669 0.06265 0.54462 0.16669 0.55
16008 19.17832 1.97389 0.82456 0.06241 0.54012 0.16597 0.55
7332 19.18461 3.17875 0.77346 0.06447 0.50343 0.16321 0.51
15100 19.19191 2.00402 0.82197 0.06238 0.53876 0.16782 0.55
15285 19.21608 1.53759 0.83474 0.06388 0.50810 0.18177 0.55
23840 19.23200 2.00104 0.81800 0.06173 0.53727 0.16818 0.55
60762 19.25940 1.97214 0.81662 0.06138 0.53318 0.16869 0.55
10650 19.31763 2.00031 0.80937 0.06047 0.53242 0.16588 0.55
7329 19.33718 2.04692 0.80650 0.06079 0.52723 0.16569 0.55
27390 19.34730 1.62325 0.81998 0.06238 0.49900 0.18270 0.57
16586 19.36015 2.02907 0.80540 0.06062 0.52773 0.16298 0.55
24319 19.36051 1.98893 0.80675 0.06059 0.52614 0.16730 0.55
15581 19.38167 2.06163 0.80197 0.06017 0.52963 0.16312 0.55
7129 19.40072 1.41332 0.81750 0.06416 0.44970 0.18209 0.46
5868 19.40140 1.52578 0.81666 0.06346 0.48464 0.18316 0.52
21175 19.43444 2.04579 0.79815 0.05956 0.52629 0.16222 0.56
21261 19.46219 2.01781 0.79678 0.05919 0.52491 0.16266 0.56
23639 19.46533 1.96386 0.79842 0.05921 0.51928 0.16708 0.56
6555 19.53445 1.98232 0.79174 0.05911 0.51600 0.16470 0.57
61530 19.56832 1.61928 0.79947 0.06218 0.47790 0.17631 0.53
25689 19.67532 1.57736 0.78964 0.06231 0.46043 0.17662 0.48
22144 19.71730 1.60562 0.78562 0.06201 0.45492 0.17416 0.50
23267 19.78366 1.55370 0.77918 0.06168 0.42793 0.17535 0.46
23860 19.79017 1.55711 0.77858 0.06166 0.43303 0.17536 0.46
21000 19.79278 1.65580 0.77809 0.06126 0.45878 0.17754 0.50
16679 19.83141 1.45689 0.77435 0.06132 0.42365 0.17705 0.42
6710 19.84252 1.54742 0.77343 0.06122 0.42756 0.17954 0.46
15060 19.84540 1.49851 0.77296 0.06108 0.42524 0.17513 0.44
8188 19.85579 1.56730 0.77230 0.06118 0.42762 0.17376 0.45
10209 19.86424 1.57791 0.77150 0.06105 0.43076 0.17545 0.46
24200 19.87016 1.59922 0.77084 0.06095 0.43441 0.17863 0.46
27451 19.92461 1.58313 0.76566 0.06062 0.42684 0.17555 0.45
20814 19.95186 1.53428 0.76312 0.06053 0.42331 0.17470 0.42
25595 19.98461 3.00367 0.73777 0.06125 0.45984 0.15576 0.52
22390 20.05814 1.54442 0.75301 0.05945 0.40272 0.16523 0.42
24079 20.15324 1.49865 0.74395 0.05874 0.40432 0.16166 0.41
62253 20.18471 1.65432 0.74157 0.05880 0.40987 0.16308 0.43
23805 20.25864 1.51999 0.73538 0.05778 0.39557 0.15949 0.42
6211 14.79130 2.62743 1.03876 0.02419 0.57070 0.22510 0.49
11335 18.96113 1.55083 0.86002 0.06495 0.53915 0.17919 0.57
62286 18.98165 1.64221 0.85524 0.06421 0.54979 0.17190 0.57
6738 19.00357 1.97492 0.84103 0.06430 0.55676 0.17189 0.54
15177 19.00625 1.95213 0.84144 0.06408 0.55783 0.17178 0.54
22776 19.01490 1.96656 0.84027 0.06402 0.55720 0.17071 0.54
21278 19.07982 1.96828 0.83347 0.06301 0.55442 0.16730 0.55
21819 19.08302 1.63824 0.84484 0.06350 0.54172 0.17820 0.57
62041 19.08693 2.07871 0.82880 0.06263 0.55208 0.16521 0.54
10155 19.10850 1.63666 0.84253 0.06325 0.54037 0.17893 0.57
60774 19.13321 1.61180 0.84073 0.06316 0.53166 0.18154 0.57
6153 19.16503 1.64106 0.83676 0.06279 0.53334 0.17988 0.57
23240 19.17232 1.96673 0.82573 0.06247 0.54244 0.16654 0.55
5937 19.18123 1.62154 0.83597 0.06304 0.53255 0.18023 0.56
23637 19.19195 2.10917 0.81701 0.06215 0.53912 0.16650 0.54
27190 19.22280 3.13083 0.77263 0.06424 0.50326 0.16257 0.51
8621 19.22793 1.97240 0.81982 0.06196 0.53745 0.16704 0.55
23686 19.26112 2.10286 0.81057 0.06140 0.53644 0.16502 0.54
24602 19.27091 1.96766 0.81565 0.06142 0.53092 0.16784 0.55
14854 19.28704 1.98109 0.81346 0.06127 0.53333 0.16669 0.55
23264 19.29000 2.03069 0.81088 0.06107 0.53452 0.16449 0.55
62118 19.29156 1.97690 0.81304 0.06105 0.53276 0.16610 0.55
10316 19.30033 1.98018 0.81175 0.06132 0.53081 0.16587 0.55
62108 19.30344 2.11338 0.80628 0.06084 0.53254 0.16122 0.54
24656 19.31896 1.96194 0.81057 0.06081 0.52841 0.16594 0.56
62243 19.33129 2.10488 0.80445 0.06090 0.53099 0.16072 0.55
21816 19.33167 2.06197 0.80626 0.06080 0.52748 0.16470 0.55
7487 19.35892 1.62724 0.81887 0.06237 0.50057 0.18121 0.57
10788 19.36255 2.00655 0.80604 0.06051 0.52544 0.16549 0.55
16587 19.38557 2.09654 0.80025 0.06009 0.52968 0.16321 0.55
8314 19.38637 1.97966 0.80541 0.06051 0.52431 0.16539 0.56
8644 19.39758 3.04691 0.76420 0.06260 0.49422 0.16042 0.52
25960 19.43726 1.95847 0.80168 0.06024 0.52004 0.16800 0.56
27466 19.48662 1.62949 0.80704 0.06224 0.48545 0.17562 0.55
61556 19.49945 1.45686 0.80744 0.06338 0.45122 0.17639 0.47
7596 19.50106 1.58163 0.80619 0.06273 0.48236 0.17242 0.52
62261 19.52300 2.02719 0.79139 0.05927 0.51975 0.16418 0.56
23609 19.52393 2.04278 0.79072 0.05941 0.52034 0.16282 0.56
27019 19.52779 2.04392 0.79039 0.05920 0.51948 0.16383 0.56
24250 19.57259 1.98219 0.78867 0.05864 0.51265 0.16678 0.56
6082 19.58091 2.02279 0.78652 0.05830 0.51390 0.16302 0.56
27477 19.63264 2.07784 0.78056 0.05771 0.50643 0.16565 0.56
7713 19.63374 1.96964 0.78426 0.05806 0.50322 0.17122 0.56
21030 19.63699 1.63547 0.79283 0.06180 0.46807 0.17584 0.51
16306 19.64890 1.98233 0.78274 0.05812 0.50194 0.17292 0.56
25643 19.64918 1.60347 0.79197 0.06205 0.46400 0.17830 0.50
24035 19.66587 1.51281 0.79077 0.06251 0.44728 0.17400 0.47
25503 19.68313 1.62073 0.78873 0.06198 0.46635 0.17546 0.50
21231 19.71833 1.57622 0.78556 0.06227 0.44862 0.17631 0.47
21473 19.72786 1.99522 0.77652 0.05784 0.49494 0.16987 0.56
24143 19.73223 1.96190 0.77726 0.05813 0.49355 0.17031 0.56
60416 19.74602 1.60366 0.78266 0.06179 0.45181 0.17301 0.49
20869 19.74611 1.57602 0.78279 0.06197 0.43971 0.17381 0.47
61770 19.75438 2.08217 0.77151 0.05712 0.49551 0.16730 0.57
25554 19.76654 2.06478 0.77125 0.05707 0.49402 0.16728 0.56
62091 19.81969 1.60277 0.77556 0.06130 0.44280 0.17650 0.48
22220 19.84157 1.53860 0.77352 0.06119 0.42457 0.17892 0.45
15730 19.84732 1.60651 0.77300 0.06099 0.43767 0.17822 0.47
21468 19.84783 1.55261 0.77295 0.06111 0.42619 0.17809 0.45
15376 19.87063 1.51806 0.77074 0.06103 0.42452 0.17597 0.42
5848 19.88611 1.53254 0.76937 0.06079 0.42488 0.17544 0.43
24213 19.89687 1.54178 0.76834 0.06077 0.41963 0.17198 0.43
10070 19.89809 1.56285 0.76821 0.06075 0.41814 0.17382 0.44
10097 19.91303 1.53719 0.76685 0.06056 0.41490 0.17128 0.43
7144 19.98704 2.04115 0.75600 0.05725 0.46250 0.16234 0.55
22732 19.99540 1.98419 0.75645 0.05751 0.45833 0.16088 0.54
62181 20.02507 1.52652 0.75655 0.05999 0.40403 0.16499 0.42
22153 20.02641 1.49259 0.75636 0.05976 0.41065 0.16811 0.41
23854 20.05858 1.55499 0.75297 0.05953 0.40735 0.16652 0.42
15050 20.09231 1.56370 0.74976 0.05939 0.40676 0.16635 0.42
25926 20.10436 1.51846 0.74853 0.05936 0.41144 0.16623 0.41
24692 20.18994 1.60677 0.74117 0.05865 0.40777 0.16338 0.42
21943 20.27535 1.58817 0.73368 0.05787 0.40148 0.16239 0.42
62218 12.92578 1.72156 1.04193 0.02434 0.60676 0.22629 0.46
15392 18.93904 2.10561 0.84198 0.06513 0.56169 0.16958 0.53
24732 18.94076 1.96460 0.84706 0.06467 0.56702 0.16574 0.54
7574 18.97750 1.96047 0.84437 0.06448 0.56232 0.16794 0.54
23123 18.98225 1.99812 0.84237 0.06441 0.56060 0.17114 0.54
10583 18.98502 1.99014 0.84236 0.06441 0.56013 0.17188 0.54
10727 19.00049 1.94509 0.84237 0.06403 0.56088 0.17114 0.54
24836 19.03406 2.02847 0.83588 0.06354 0.55430 0.16805 0.54
5617 19.04524 1.66526 0.84741 0.06402 0.55094 0.17320 0.57
8030 19.09875 1.97699 0.83148 0.06244 0.55263 0.16662 0.55
24005 19.10309 1.67092 0.84191 0.06320 0.54341 0.17837 0.57
61748 19.10877 2.10933 0.82550 0.06327 0.54763 0.16573 0.54
6838 19.11495 1.64518 0.84166 0.06322 0.53790 0.18113 0.57
8228 19.13345 1.64968 0.83985 0.06309 0.53943 0.17958 0.57
21269 19.13977 1.57748 0.84101 0.06328 0.52509 0.18236 0.57
16687 19.15402 2.00843 0.82550 0.06255 0.54458 0.16532 0.55
23283 19.15434 1.96046 0.82736 0.06235 0.54162 0.16995 0.55
16603 19.15716 1.95662 0.82719 0.06229 0.54116 0.16993 0.55
22766 19.16907 1.94489 0.82668 0.06226 0.54093 0.16746 0.55
6376 19.19950 1.96815 0.82290 0.06220 0.53781 0.16647 0.55
10062 13.30534 1.55729 1.04203 0.02442 0.60359 0.22775 0.47
