EDR3Name RA DEC Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag BP-RP e_Gmag e_BP-RP sel memb_probs
7564 272.5621337 -31.71927525 -0.224977253 0.57297724 -4.11252247 0.52683836 -5.86816455 0.3898952 19.46832 1.7120972 0.009427698 0.078845234 -1 0.0
7565 272.5646075 -31.71882764 1.14207746 0.48229057 -7.567940176 0.45773798 -3.557595086 0.33585602 18.22214 1.669857 0.00461461 0.016815161 -1 0.0
7566 272.5630256 -31.71990266 0.946357313 0.5974168 2.603345845 0.45533577 -4.087724124 0.38605455 19.474827 2.2425938 0.004149562 0.078653214 -1 0.0
7567 272.56358 -31.71665969 0.232805443 0.086770125 -1.235054539 0.086534604 -5.581020741 0.06511405 16.700895 1.8378515 0.001090366 0.004632299 -1 0.0
7568 272.5597503 -31.7096088 0.080346202 0.6387883 1.525827306 0.575068 -3.077694826 0.45274693 19.618732 1.5175323 0.006554679 0.06838116 -1 0.0
7569 272.555244 -31.71245961 0.090687477 0.53896624 -0.588887602 0.584509 -8.627453395 0.38626888 19.495256 1.5031719 0.004498736 0.017091448 -1 0.0
7570 272.5681146 -31.71840812 0.15355098 0.3469374 -0.01523334 0.3799935 -4.040471206 0.27886373 19.161749 1.7918243 0.009927413 0.180380063 -1 0.0
7571 272.5589043 -31.7260821 0.467062352 0.123842664 -1.019372916 0.1336833 -2.73139085 0.10330614 17.57977 1.7228718 0.001358835 0.009911787 -1 0.0
7572 272.5664273 -31.71724885 0.254732425 0.16313311 -0.182217118 0.16828766 -3.324466994 0.13083291 17.71063 1.2714806 0.002010639 0.016168566 -1 0.0
7573 272.5687066 -31.71455016 0.107297904 0.06290753 -2.500184741 0.0685087 -7.770387006 0.049236163 16.457329 1.8344517 0.000807524 0.00323589 -1 0.0
7574 272.559819 -31.72208826 0.417268006 0.074190274 3.788973278 0.07366924 2.749570421 0.05531771 16.572638 1.1329031 0.001053154 0.008165921 -1 0.0
7575 272.5658742 -31.71442911 2.027631576 0.6587365 -5.237068327 0.8688624 -7.043480888 0.5571631 19.603575 1.3263187 0.006513733 0.061524199 -1 0.0
7576 272.5618402 -31.71624465 -1.897827127 0.5225316 -5.822045418 0.55942446 -6.686116692 0.40691394 19.435959 1.8213711 0.007193835 0.046492006 -1 0.0
7577 272.5659346 -31.71229974 -0.278323072 0.45050105 -4.468484709 0.5955427 -8.362925027 0.44707492 19.252739 1.4940224 0.006297393 0.001130184 -1 0.0
7578 272.5630843 -31.71465063 0.284196689 0.097281165 -0.645511879 0.10058562 -3.626830028 0.07317371 16.947927 1.1714001 0.000973736 0.00598625 -1 0.0
7579 272.5581498 -31.71484184 0.063889762 0.1133262 -0.135984072 0.12314773 -3.978282263 0.09498129 17.426743 1.6789513 0.001369293 0.008395532 -1 0.0
7580 272.5515867 -31.71880231 0.124269398 0.11330082 -3.46963539 0.12605458 -6.220439046 0.094253056 17.336605 1.8280792 0.001102835 0.006864521 -1 0.0
7581 272.5603931 -31.71055855 -0.234538832 0.70503694 -2.622416455 0.5700731 -5.109027079 0.4122182 19.573729 1.5471725 0.005880585 0.126974803 -1 0.0
7582 272.5551486 -31.71502893 0.501306835 0.09250103 -2.554105674 0.08675948 -3.223637109 0.06691368 16.792322 1.7928104 0.000834862 0.01019529 -1 0.0
7583 272.5617562 -31.70903575 0.046353572 0.05441395 -2.973741782 0.059566766 -9.633192811 0.04267441 16.154455 1.6329489 0.000550869 0.004561586 -1 0.0
7584 272.5574019 -31.71211182 1.918701203 0.026511747 -5.376961634 0.0318757 -11.87763672 0.020869298 13.543571 0.95970917 0.000460638 0.001567785 -1 0.0
7585 272.5575531 -31.71136247 0.244229835 0.18919867 -0.894382329 0.18228364 -4.330076654 0.1306985 16.97016 0.9442339 0.003815161 0.020851246 -1 0.0
7586 272.5538816 -31.71220676 0.733628493 0.68683934 -3.491373761 0.6791163 -6.053142331 0.41206107 19.598383 1.6823921 0.004483676 0.113462352 -1 0.0
7587 272.5525817 -31.71316806 0.530057344 0.26550853 -4.239009768 0.28775188 -7.26970995 0.20840909 18.77396 1.381134 0.002566822 0.037035347 -1 0.0
7588 272.5540347 -31.71604172 -2.075432973 1.6777258 1.627425585 1.6534568 -6.305744167 1.0872239 19.90363 1.4201756 0.017188452 0.053200981 -1 0.0
7589 272.5562747 -31.71829399 2.175638924 0.7041971 5.609718193 0.6518083 -1.210183123 0.52040786 19.094719 1.5479546 0.013990198 0.015228295 -1 0.0
7590 272.5420069 -31.72224832 0.761763504 0.07627749 9.732557059 0.08559003 2.89930945 0.061454386 16.480947 1.5988417 0.001209354 0.003450942 -1 0.0
7591 272.5376468 -31.72074187 0.000682046 0.06322854 -0.189592973 0.06862914 -4.574299588 0.050257053 16.102127 1.9146328 0.000700704 0.005769572 -1 0.0
7592 272.5340964 -31.72013119 0.788547346 0.066096984 1.32160694 0.06633668 -4.041010745 0.049242105 16.091404 1.0965986 0.000783442 0.003788911 -1 0.0
7593 272.5433629 -31.71482735 0.015193978 0.07447996 -2.566784012 0.081466764 -5.165154962 0.058014646 16.694586 1.7931805 0.000772019 0.006619832 -1 0.0
7594 272.5366198 -31.72299372 -0.631286906 0.51201344 -0.164578779 0.5226099 -4.086464551 0.39360252 19.061182 1.3843727 0.011187452 0.036021201 -1 0.0
7595 272.5336283 -31.72256435 -0.819463937 0.5324972 -4.122865726 0.87399143 -6.304022126 0.84296674 19.120003 1.4782009 0.009100245 0.087771987 -1 0.0
7596 272.5305831 -31.71919643 -0.988235535 0.43442717 -6.88700378 0.44471985 -2.649639195 0.3288393 19.21035 1.2063026 0.006414337 0.032713051 -1 0.0
7597 272.5349549 -31.72449366 -0.27246882 0.71678925 0.287816833 0.8640967 -0.24233055 0.5866022 19.626307 1.7111187 0.006445319 0.05499257 -1 0.0
7598 272.5399949 -31.71190726 0.473641061 0.24234515 -5.685583074 0.25036174 -3.967408783 0.1881502 18.33113 1.6974335 0.002761549 0.016099912 -1 0.0
7599 272.5413905 -31.710567 0.461046248 0.17174198 -5.402167069 0.18404418 -3.183357333 0.13366567 18.148066 1.7580757 0.002152114 0.019681441 -1 0.0
7600 272.5395929 -31.70999745 -1.203251568 0.59972036 0.767415083 0.59174407 -8.323347118 0.443038 18.639545 1.614685 0.006267269 0.023209675 -1 0.0
7601 272.5382193 -31.72534755 0.594966509 0.24584435 0.511973588 0.25534686 -5.854312332 0.1791665 18.561237 1.6810303 0.002613702 0.036073408 -1 0.0
7602 272.5326268 -31.72184148 0.449642619 0.44596013 -0.73047677 0.45602137 -3.701033528 0.37212464 18.997831 1.2443542 0.004411076 0.039714699 -1 0.0
7603 272.534271 -31.72237254 -0.023372707 0.4556391 0.296238203 0.50694376 -7.372743732 0.37841383 19.377487 2.587635 0.004567335 0.212140517 -1 0.0
7604 272.5355543 -31.72432247 -0.089254021 0.34393218 -3.660530959 0.3278712 -3.061755251 0.23210059 18.869953 1.4477482 0.002821297 0.033313584 -1 0.0
7605 272.5359859 -31.72086544 0.868225104 0.27210122 -0.76106453 0.28613478 -3.016006497 0.22157478 18.957737 1.5539303 0.002870947 0.036782982 -1 0.0
7606 272.5372961 -31.72270074 -0.66026864 0.53369445 -0.337266737 0.52123225 -9.441552849 0.37407476 19.51046 1.5181465 0.006440138 0.000385053 -1 0.0
7607 272.5380784 -31.72487011 0.495325195 0.37585258 0.681345935 0.30573812 -6.902631408 0.26451057 18.80959 2.0515442 0.003384091 0.039429211 -1 0.0
7608 272.5332264 -31.71980114 0.027806764 0.048735205 -3.655808031 0.052257016 -6.910230697 0.035683177 15.456834 2.3967772 0.000574698 0.003107494 -1 0.0
7609 272.5685939 -31.71853414 0.134423777 0.29000252 7.313639942 0.2928988 -0.026975105 0.2254201 18.710964 1.3767014 0.003316173 0.026400072 -1 0.0
7610 272.5544023 -31.71276458 0.168944389 0.2338111 -1.606543552 0.2546335 -6.48662531 0.18938209 18.575212 1.0950794 0.002295009 0.025956021 -1 0.0
7611 272.5598308 -31.72497894 0.059720552 0.22051993 -2.659937042 0.2042227 -4.962915194 0.17169805 18.375187 1.8208752 0.005064089 0.01989099 -1 0.0
7612 272.5641371 -31.7227466 -0.031626771 0.2579807 -1.102056457 0.26497158 1.744188683 0.2022792 18.851997 1.506731 0.002955269 0.028766829 -1 0.0
7613 272.5549082 -31.72125809 -0.235964592 0.33839035 -3.336183361 0.33746392 -5.296652057 0.26105094 19.084175 1.6487541 0.003609044 0.042684395 -1 0.0
7614 272.5550969 -31.72232587 1.098833689 0.65342474 0.036748879 0.693108 -5.736802093 0.53705543 19.657629 1.9829521 0.007760549 0.057139345 -1 0.0
7615 272.5612562 -31.72178285 0.067585226 0.5581872 -0.089212204 0.52776176 0.016216324 0.42857462 19.54082 2.3347492 0.005351502 0.02333838 -1 0.0
7616 272.5349029 -31.72081834 0.776243316 0.07449351 0.531101067 0.0771969 -5.797887138 0.056699943 16.086195 1.0320072 0.00088519 0.021665744 -1 0.0
7617 272.5307135 -31.71664377 -1.016112598 0.36128125 -0.505551771 0.3581129 -2.68091952 0.27443546 18.30729 1.3041573 0.002983225 0.031408251 -1 0.0
7618 272.5309861 -31.71410508 0.348454268 0.16872542 0.48383142 0.17382918 -4.682362705 0.1304353 18.134417 1.2961102 0.001616839 0.018908129 -1 0.0
7619 272.5321937 -31.71445529 1.153801323 0.2688438 -0.605701526 0.283579 -1.583776797 0.22368324 18.283617 1.542038 0.008937965 0.021493529 -1 0.0
7620 272.5348794 -31.7188405 0.924117322 0.19173993 -2.83705611 0.17198858 -8.520246529 0.13895023 18.117428 1.546011 0.002145275 0.013176366 -1 0.0
7621 272.5367677 -31.70782387 0.280355881 0.33481255 -5.344500082 0.34047458 -11.48213528 0.25896102 18.744818 1.4337311 0.004654539 0.024307628 -1 0.0
7622 272.5371985 -31.70893781 -0.210045831 0.22310862 -1.928233339 0.23816574 -3.647583359 0.17725497 18.615084 1.4526863 0.0023728 0.03259296 -1 0.0
7623 272.5274746 -31.71693698 0.059311153 0.33564088 -5.915092067 0.3447048 -5.047254464 0.24552792 19.00901 1.3521976 0.003626932 0.052758677 -1 0.0
7624 272.5283021 -31.71707971 0.928510612 0.4435954 -3.263021111 0.44306737 -4.508345168 0.30601126 19.022179 1.2186089 0.004164747 0.055739447 -1 0.0
7625 272.5294552 -31.71537464 -0.546236555 0.35258067 -7.254109367 0.35939857 -4.789819976 0.27100843 19.238043 1.348072 0.004022195 0.091417491 -1 0.0
7626 272.5311103 -31.71537723 1.27818718 0.52905726 -4.248628959 0.5432618 -9.78454662 0.39635542 19.352377 1.6770859 0.005339567 0.016701988 -1 0.0
7627 272.5313439 -31.71738103 -0.025073413 0.86032194 -5.332690054 0.583473 -7.655188953 0.45475504 19.425386 1.0610714 0.005208329 0.1389432 -1 0.0
7628 272.5319391 -31.71221646 -3.228573776 0.79305714 4.341547386 0.77666175 -5.543002332 0.5598589 18.710133 1.6598988 0.006408757 0.032440105 -1 0.0
7629 272.532788 -31.71322018 -0.097530421 0.2381904 3.572609575 0.26775292 -5.300048499 0.19745809 18.661377 1.526844 0.002496606 0.022410554 -1 0.0
7630 272.5329826 -31.71079684 -0.215234679 0.28372455 -5.042963193 0.3028363 -2.224491142 0.23164368 18.960642 1.4761047 0.002913643 0.024395799 -1 0.0
7631 272.5339737 -31.71734345 0.108452662 0.60558826 -1.736988129 0.60649663 -3.225183224 0.44905517 19.45085 1.0925312 0.006290796 0.054264714 -1 0.0
7632 272.5343162 -31.71789275 0.241532865 0.5862023 -2.433878445 0.4911617 -3.501073554 0.36846292 19.258102 0.7862358 0.006023766 0.051138424 -1 0.0
7633 272.5348097 -31.7176444 0.535532856 0.35219303 -2.582987927 0.43963253 -6.597659979 0.33102152 19.155693 1.5598736 0.006924499 0.052920733 -1 0.0
7634 272.5351822 -31.71437404 0.728710284 0.554268 -3.198752418 0.49308032 -2.496158855 0.38756233 19.37234 1.7363892 0.004715893 0.101012147 -1 0.0
7635 272.5365125 -31.71850769 0.597501606 0.32130337 -3.875346436 0.33754075 -7.085466383 0.24739821 19.111483 1.212822 0.003256675 0.057788215 -1 0.0
7636 272.5365506 -31.71467321 0.315647784 0.27111727 -2.985839308 0.27596387 -8.584841457 0.211814 18.880533 1.59449 0.002557527 0.042958684 -1 0.0
7637 272.5377741 -31.70992796 0.338184138 0.4717565 -9.308789691 0.49141422 -6.406797786 0.36627674 19.319515 1.3061256 0.008712536 0.079163941 -1 0.0
7638 272.5379442 -31.71194492 0.149759639 0.27596083 -1.370144068 0.29762688 -2.204947481 0.22745052 18.989056 1.8457355 0.002579745 0.045495685 -1 0.0
7639 272.5385637 -31.71607754 0.020051214 0.33635136 -3.60004386 0.40874943 -7.221547842 0.29069567 19.179895 1.5478325 0.003712189 0.074543387 -1 0.0
7640 272.5388108 -31.70773015 -0.074487895 0.41623393 -4.497391323 0.3750504 -3.978537538 0.2965585 19.135893 1.1912708 0.003558182 0.054330713 -1 0.0
7641 272.5396211 -31.70906971 0.501304585 0.44402477 -0.308194014 0.4811496 -9.58295199 0.3132829 19.296711 1.5982361 0.003963338 0.113396831 -1 0.0
7642 272.5404486 -31.71262359 1.105016838 0.28380668 -0.006824784 0.34478688 -1.981855338 0.2585239 18.99474 1.4654522 0.003468385 0.015724365 -1 0.0
7643 272.5316193 -31.72079759 0.722435332 0.81603736 -5.822154327 0.694673 -5.570991372 0.5355303 19.778465 1.3270836 0.005506839 0.025370521 -1 0.0
7644 272.5349817 -31.71326194 0.560157924 1.0469704 -2.216444978 0.73398495 -5.881583391 0.61255 19.648094 2.1243153 0.006324507 0.224488224 -1 0.0
7645 272.5359717 -31.71026744 -0.312242955 0.9054721 -3.925229018 0.66482776 -8.231638803 0.48523644 19.734533 1.4314232 0.006459916 0.023769342 -1 0.0
7646 272.5360776 -31.71617279 -0.60071471 0.99579763 -4.100136427 0.70975786 -8.270178769 0.5633852 19.603466 1.0208817 0.006137332 0.160830828 -1 0.0
7647 272.5374359 -31.71076483 -1.040445713 0.35346195 -4.596599302 0.3549113 -7.450550852 0.26445505 18.684534 1.8277931 0.003785358 0.024851455 -1 0.0
7648 272.5372719 -31.71337583 -0.153399149 0.29907712 0.635302257 0.30566648 -2.789354236 0.22738208 18.647913 1.4886436 0.003111641 0.015909266 -1 0.0
7649 272.5445376 -31.71920278 0.048866843 0.06691696 0.125932379 0.075394675 -3.993887829 0.053790405 15.893766 1.658083 0.000668533 0.006007485 -1 0.0
7650 272.5418476 -31.71416039 0.414800655 0.1397694 -1.105680127 0.15708129 -1.892381996 0.12048409 17.623482 1.390871 0.001268813 0.017248815 -1 0.0
7651 272.5422263 -31.7103231 -0.842009539 0.42609012 -2.431686039 0.3882084 -0.429764643 0.30229673 18.66564 1.6215134 0.008207545 0.024599154 -1 0.0
7652 272.5458259 -31.71851701 0.039878913 0.15204884 2.01353684 0.16784476 -1.359364537 0.121228375 17.865276 1.3542233 0.001765351 0.012761114 -1 0.0
7653 272.5410183 -31.71600794 0.297313929 0.30071226 -1.287451869 0.28992164 -5.835850724 0.23557755 18.82192 1.9701633 0.002766603 0.033726804 -1 0.0
7654 272.5431103 -31.71131346 0.801830742 0.4641019 0.18860264 0.42523634 -1.842496305 0.3412148 19.23817 1.7025089 0.004446139 0.038935914 -1 0.0
7655 272.5431974 -31.71624207 -0.046139064 0.37059668 -1.910646815 0.40330938 -1.241163688 0.3038175 19.166315 1.8257923 0.003304 0.13252983 -1 0.0
7656 272.5442868 -31.71338902 0.855935962 0.34256586 -2.989884009 0.37563717 -5.963855702 0.2547626 18.839193 0.5535507 0.002988918 0.031468046 -1 0.0
7657 272.5453043 -31.71345747 -0.120340546 0.3292158 -0.791516552 0.3865047 -4.327624403 0.31440267 19.105602 1.46521 0.00362794 0.056008022 -1 0.0
7658 272.5467545 -31.71708722 -0.237911837 0.548452 -2.774766154 0.61996275 -2.584383704 0.4464391 19.474174 1.5559807 0.004855694 0.123286517 -1 0.0
7659 272.5421386 -31.71330391 -0.873780401 0.74925786 0.654348857 0.78274065 -5.779191025 0.5974507 19.738228 0.43922424 0.006517105 0.172608154 -1 0.0
7660 272.5424176 -31.71588622 0.048491736 0.46131957 -0.287755697 0.51997495 -2.415853292 0.39002696 19.600693 1.7677078 0.004338914 0.150748528 -1 0.0
7661 272.5469996 -31.71606014 -0.345926409 0.78667444 0.328682513 1.0569861 -1.625282368 0.84996283 19.95143 1.1139126 0.009576279 0.013932559 -1 0.0
7662 272.5380144 -31.72689515 0.165025618 0.19557704 1.481491668 0.2150954 -7.945157985 0.15536042 18.360529 1.2315922 0.001774431 0.019416414 -1 0.0
7663 272.5453271 -31.71698178 0.130427029 0.1388646 -2.431795984 0.14974064 -6.314230751 0.10780204 16.51203 1.7579937 0.001465401 0.013708614 -1 0.0
7664 272.5391773 -31.72196897 0.127291436 0.15295991 -5.16009525 0.1572738 -4.219322878 0.12330394 17.689735 1.6736908 0.001774626 0.018118847 -1 0.0
7665 272.5397663 -31.71859364 -0.352787575 0.4921996 0.390311144 0.6693518 -2.745847181 0.48571464 19.320305 1.2474632 0.009969919 0.10181727 -1 0.0
7666 272.5441843 -31.71211823 0.815155543 0.39744717 -0.290344149 0.41262594 -2.706532326 0.31414017 19.127113 1.2992687 0.003885358 0.062573129 -1 0.0
7667 272.5372944 -31.7176661 1.539591442 0.67866176 0.076704524 0.68287295 -3.714071265 0.53509134 18.6917 1.2505112 0.008433612 0.036879065 -1 0.0
7668 272.52813 -31.71541741 0.423543618 0.28532392 -1.57207436 0.29396296 -2.089979588 0.23144636 18.930212 1.41716 0.003563956 0.030039022 -1 0.0
7669 272.5412945 -31.72058531 1.694094308 0.9711392 -0.049397044 0.82109964 -3.895155633 0.5257268 19.351519 1.4718723 0.013231792 0.100205908 -1 0.0
7670 272.5429462 -31.71975922 0.664453106 0.49920222 1.418061017 0.6142662 -6.306188944 0.45270795 19.376003 1.119772 0.006303381 0.269742941 -1 0.0
7671 272.5453352 -31.7194686 0.525013259 0.03151003 0.545424317 0.03628644 -2.91642149 0.025272492 14.41684 1.4168596 0.000343069 0.001762091 -1 0.0
7672 272.536911 -31.72537836 0.297859353 0.27500242 -0.785253626 0.29038036 -4.058319849 0.21408738 18.000086 1.5668564 0.004437098 0.014813514 -1 0.0
7673 272.5447397 -31.71718527 0.488409857 0.1484822 -0.570880493 0.15478238 -3.313323993 0.12368335 17.54604 1.8004799 0.002590984 0.051119862 -1 0.0
7674 272.5413317 -31.71947881 0.828620622 0.022729902 -0.08668765 0.024131265 -1.957112013 0.016849093 10.8699045 1.271718 0.000181388 0.000291655 -1 0.0
7675 272.5439179 -31.71607543 -0.041899689 0.10546904 -4.311765184 0.1191949 -5.962375438 0.091 17.146677 1.6507778 0.001499873 0.00684482 -1 0.0
7676 272.5402919 -31.71712877 0.117463615 0.44997978 0.075890034 0.53997517 -7.946937675 0.44784924 19.401356 1.9846668 0.005775403 0.049024232 -1 0.0
7677 272.5333192 -31.72233493 -0.332006643 0.5130939 -4.245229295 0.53001416 -7.189521748 0.43966722 19.147825 1.2068577 0.008531538 0.011401282 -1 0.0
7678 272.5407937 -31.71521761 0.226438085 0.090048976 -2.679507271 0.09254379 -1.466660249 0.06862795 16.979412 1.5563278 0.000922323 0.008187316 -1 0.0
7679 272.540247 -31.71583594 0.403288647 0.21083307 -1.707305112 0.21378562 -9.644317285 0.16312248 18.500698 1.5664711 0.001974391 0.049699808 -1 0.0
7680 272.5325924 -31.7194857 -1.966894047 0.47950315 -5.319379271 0.511776 -8.756233218 0.3915254 17.88415 1.6521397 0.005882779 0.022312004 -1 0.0
7681 272.5395314 -31.71287692 1.384380007 0.9320212 3.312922412 0.88847387 -8.097587591 0.64765143 19.125084 1.4749146 0.016256726 0.03451512 -1 0.0
7682 272.5337045 -31.71552488 0.392338311 0.14459902 -5.669822978 0.15848006 -3.488490877 0.12137414 17.547735 1.6242981 0.001780029 0.00819879 -1 0.0
7683 272.5402025 -31.70899932 8.752233321 0.95462877 -0.74511788 0.71787226 -4.133429548 0.58995605 19.287128 1.5819817 0.00941215 0.091936878 -1 0.0
7684 272.5304096 -31.71672439 -0.237077111 0.27665684 1.640994464 0.27328396 -4.305555591 0.19159432 18.317287 1.4283085 0.003052256 0.025104889 -1 0.0
7685 272.5333692 -31.71256639 0.079539953 0.28312263 -4.643966784 0.2685348 -5.789531894 0.22000611 18.847086 1.3982162 0.002454915 0.027537372 -1 0.0
7686 272.5293464 -31.71460513 -0.200720186 0.27674526 0.60552514 0.29075968 -1.307889639 0.22172049 18.992573 1.2671452 0.002965235 0.027278172 -1 0.0
7687 272.5395079 -31.71470349 0.609442367 0.4347469 -0.397560498 0.5164354 -0.097961636 0.34690255 19.265022 1.6658535 0.0040804 0.053633386 -1 0.0
7688 272.5389437 -31.71039576 0.641831532 0.71567744 -5.17657116 0.9274157 -4.549894846 0.70270085 19.638422 0.77521896 0.009033024 0.014947026 -1 0.0
7689 272.5309374 -31.7186029 0.532845234 0.54156363 2.273869555 0.6117274 -4.410576127 0.4359308 19.726225 1.5227852 0.007566779 0.151032928 -1 0.0
7690 272.5471259 -31.71389476 0.358223894 0.08502282 -0.611999577 0.086846374 -1.87780298 0.064850755 16.644215 1.6408253 0.001172396 0.01220855 -1 0.0
7691 272.5434277 -31.70989799 0.148723892 0.051787473 -2.377403894 0.055198476 -8.874938669 0.039643664 15.746283 1.5450506 0.000586066 0.008158618 -1 0.0
7692 272.5537561 -31.70957455 0.100698939 0.3029557 -3.21722225 0.314624 -1.788965881 0.23118743 15.206215 1.2176514 0.004360579 0.008039435 -1 0.0
7693 272.5401716 -31.70576045 0.131690514 0.07788507 -3.550804774 0.07233062 -4.933519994 0.057166427 16.458548 1.836854 0.001177107 0.005844386 -1 0.0
7694 272.5441157 -31.70705246 0.26686464 0.05422419 4.119386199 0.058199033 -2.094955213 0.04139574 15.924284 1.0472765 0.000503052 0.002761368 -1 0.0
7695 272.5495523 -31.6977254 0.656866855 0.036873665 -2.323924185 0.040216416 1.300665493 0.02858369 15.132664 0.94101715 0.000330749 0.001228342 -1 0.0
7696 272.5516592 -31.70971567 0.270840722 0.044692688 -0.710102394 0.048903625 -1.882315444 0.035317387 15.545519 1.5508652 0.000416695 0.002938124 -1 0.0
7697 272.5413772 -31.70812484 0.463621903 0.20612338 -0.099665812 0.2116806 -2.94494075 0.16219816 18.527077 1.6894379 0.001889177 0.036894677 -1 0.0
7698 272.5438549 -31.70582246 0.374632361 0.1478496 -0.637022314 0.15544082 -4.960742329 0.119289994 17.908657 1.3777943 0.001875738 0.01914004 -1 0.0
7699 272.5500596 -31.70873287 0.050863851 0.19337457 -4.549203751 0.19219296 -4.162558144 0.144192 18.054455 1.57304 0.002435752 0.014512676 -1 0.0
7700 272.5513699 -31.6982294 0.245822499 0.10702422 -0.80294222 0.123230316 -6.42664224 0.093761034 17.451778 1.2845192 0.00112363 0.012074447 -1 0.0
7701 272.5399046 -31.70351129 0.873512444 0.099167526 0.629991518 0.110774785 -2.054904916 0.084797114 17.201765 1.3600788 0.001381544 0.008461278 -1 0.0
7702 272.5402319 -31.70762407 -0.460524606 0.49216154 0.084943841 0.5064039 -1.96694512 0.38978243 18.891993 1.5990372 0.004423842 0.017700909 -1 0.0
7703 272.558616 -31.70435093 0.024585444 0.06427209 -3.308649635 0.0763983 -3.095504309 0.052553255 16.303175 1.6469784 0.00098395 0.0086618 -1 0.0
7704 272.5470077 -31.69918599 0.406123799 0.12915988 1.26913947 0.14008638 -3.245201001 0.10710872 17.516592 1.6125832 0.001488342 0.016655289 -1 0.0
7705 272.5532569 -31.70817654 0.188378257 0.10863665 1.031476806 0.12290099 2.085908134 0.0947434 17.316383 1.2458744 0.001058209 0.00833903 -1 0.0
7706 272.5415203 -31.70335852 1.016373421 0.1814131 -0.584355367 0.18501309 -10.87143035 0.13828844 17.931675 1.6313457 0.002760848 0.013582184 -1 0.0
7707 272.541852 -31.70284666 0.048045905 0.18428081 -3.297746938 0.1887539 -4.871330175 0.14314474 18.248978 0.8867798 0.001685 0.038226052 -1 0.0
7708 272.5452359 -31.71233784 0.046510791 0.17380503 -2.918045939 0.17307524 -2.566332486 0.13022354 18.067 1.4182606 0.002754286 0.022465699 -1 0.0
7709 272.5476033 -31.70142061 1.331479358 0.59035957 3.762912337 0.5289056 -7.747275327 0.40755793 18.838839 1.7684174 0.006987917 0.07627072 -1 0.0
7710 272.5483787 -31.70589569 0.240616066 0.17725882 -5.443351922 0.18225677 -7.004527606 0.13814566 18.228378 1.6405087 0.001687243 0.011042376 -1 0.0
7711 272.5487005 -31.70477608 0.466909439 0.22317432 -2.052492424 0.22536933 -3.869179823 0.17041534 18.35876 1.370327 0.002007218 0.027434649 -1 0.0
7712 272.5486617 -31.70016197 0.388414205 0.18216547 -0.443199233 0.1871073 -3.223092587 0.14174858 18.290033 1.5292015 0.001884312 0.021846947 -1 0.0
7713 272.5497792 -31.70004274 0.746876641 0.15000875 6.164154735 0.15247932 -2.696133796 0.11664049 17.977057 1.7417622 0.005064832 0.018845887 -1 0.0
7714 272.5532306 -31.69992839 0.297599867 0.20782048 0.863378522 0.22033283 -4.834653681 0.16566427 18.557163 1.8185806 0.002191677 0.028382086 -1 0.0
7715 272.5546663 -31.70368397 2.060346269 0.76339066 0.54378773 0.8440925 -2.852811796 0.6285878 18.539772 1.3148518 0.007060838 0.024997339 -1 0.0
7716 272.5411138 -31.70643672 0.653659634 0.39803386 -3.28570663 0.41441986 -0.826997311 0.3124935 19.271868 1.5104828 0.004303249 0.047296571 -1 0.0
7717 272.5418596 -31.70704679 -0.229843603 0.67431915 -3.773289847 0.6952847 -10.2258531 0.47096217 19.264942 1.2230034 0.007041914 0.047647395 -1 0.0
7718 272.5426792 -31.70671678 0.72305099 0.37330246 -4.187602911 0.41280842 -6.674281695 0.29324952 19.213263 1.3648834 0.00398833 0.072043913 -1 0.0
7719 272.5438204 -31.70227814 0.643981504 0.73215604 -5.151075276 0.59337693 -4.690037911 0.46234256 19.104792 1.8605328 0.006367909 0.042396725 -1 0.0
7720 272.5439532 -31.69968303 1.065168745 0.46094343 1.816078535 0.47193614 -3.015977081 0.33541813 19.368322 1.3583488 0.003982782 0.107165635 -1 0.0
7721 272.544598 -31.70064754 0.186135443 0.2709918 -5.796891227 0.28248835 -7.421408138 0.21528761 18.916737 1.465414 0.003103763 0.036629587 -1 0.0
7722 272.5454352 -31.69830137 0.000219206 0.37215653 -1.240771592 0.4032932 -5.675217532 0.29578358 19.294004 1.5559368 0.003629196 0.055882434 -1 0.0
7723 272.545991 -31.70434019 -1.940758401 0.70937675 -7.8391207 0.7433471 -10.51745169 0.49012363 19.487402 1.2585163 0.014656073 0.040360607 -1 0.0
7724 272.5460237 -31.70104942 0.522248978 0.39790452 -4.016331994 0.38756147 -6.182201565 0.27036425 19.15997 1.742794 0.003562365 0.040149479 -1 0.0
7725 272.5468592 -31.70265522 1.073506845 0.45853463 -5.126686483 0.50165784 -4.593204528 0.3486837 19.395355 1.3249187 0.004269619 0.079085075 -1 0.0
7726 272.547498 -31.69767466 0.570894641 0.46255666 0.490303308 0.563046 -10.26154774 0.38720107 19.55182 1.2635193 0.005585999 0.022785674 -1 0.0
7727 272.5480104 -31.70919826 -2.543098046 0.5783261 -1.976502458 0.5199042 -4.727318998 0.38867763 19.447592 1.4670925 0.007172396 0.059849374 -1 0.0
7728 272.5486626 -31.70828689 0.551361175 0.41027448 0.785745025 0.43740082 -2.413585421 0.31097296 19.379086 2.2302456 0.005289258 0.170667656 -1 0.0
7729 272.5486942 -31.69863814 0.023733657 0.3173328 -2.24830744 0.3671088 -2.057871387 0.25828072 19.112612 1.3343449 0.003164215 0.050345521 -1 0.0
