# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
51091 18.13165 1.59369 0.59827 0.08274 0.29126 0.11860 0.46
48969 18.19603 1.38832 0.59539 0.08377 0.23698 0.11113 0.40
44950 18.21940 1.62118 0.59057 0.08300 0.28823 0.11413 0.46
30563 18.54639 1.61123 0.55960 0.08072 0.24933 0.10784 0.41
49465 18.56466 1.35572 0.56590 0.09247 0.21984 0.11125 0.40
32505 14.72343 2.49147 0.92007 0.09280 0.55585 0.19205 0.49
47757 16.16739 1.69943 0.81472 0.10280 0.59301 0.12680 0.49
46035 16.39251 1.69748 0.79300 0.10682 0.57455 0.11702 0.51
34341 16.44418 1.54270 0.78418 0.10343 0.56760 0.11303 0.57
44406 16.46074 1.55756 0.78334 0.10438 0.56930 0.11140 0.56
42224 16.49862 1.67644 0.78311 0.10833 0.56899 0.11525 0.52
32535 16.56839 1.55389 0.77111 0.10468 0.56088 0.11690 0.58
57783 16.70396 1.69358 0.76158 0.11129 0.54819 0.11674 0.54
51665 16.83042 1.55200 0.74009 0.10527 0.52047 0.12115 0.63
31317 16.92994 1.69606 0.73687 0.11399 0.52311 0.11833 0.57
44220 17.12716 1.55309 0.70496 0.10228 0.45996 0.13046 0.64
46864 17.15218 1.63328 0.70872 0.10992 0.47637 0.12538 0.62
41033 17.17647 1.54589 0.69804 0.09983 0.44216 0.13807 0.63
37879 17.17914 1.56514 0.70103 0.10351 0.45145 0.13295 0.63
48321 17.18481 1.56145 0.69985 0.10270 0.45012 0.13336 0.63
67273 17.19026 1.38881 0.67311 0.06924 0.35972 0.14717 0.55
37874 17.20996 1.69192 0.70371 0.11204 0.47843 0.12467 0.62
33806 17.21211 1.62559 0.70177 0.10850 0.46507 0.12702 0.62
33346 17.24251 1.55651 0.69283 0.10106 0.43317 0.13836 0.62
31065 17.24724 1.55320 0.69235 0.10082 0.42955 0.13914 0.62
31636 17.27454 1.56435 0.68975 0.10135 0.42558 0.14103 0.62
33427 17.28757 1.56530 0.68842 0.10144 0.42008 0.14242 0.61
37259 17.30599 1.55687 0.68647 0.10124 0.41473 0.14138 0.61
31323 17.30724 1.55093 0.68540 0.10016 0.41330 0.14134 0.61
29672 17.31887 1.39995 0.66162 0.06787 0.34363 0.14005 0.52
66944 17.32313 1.55296 0.68376 0.09987 0.41148 0.13938 0.61
31146 17.33767 1.56786 0.68278 0.10057 0.41744 0.13884 0.61
44859 17.35290 1.55559 0.68078 0.09972 0.41004 0.13879 0.60
33037 17.35738 1.70073 0.68870 0.11186 0.45240 0.12623 0.62
47371 17.36099 1.55675 0.67955 0.09907 0.41194 0.13536 0.60
42418 17.36130 1.57261 0.68083 0.10105 0.41395 0.13620 0.61
47242 17.38931 1.56685 0.67685 0.09935 0.40486 0.13356 0.60
51910 17.42373 1.69025 0.68144 0.11054 0.43498 0.12767 0.62
48424 17.43352 1.69283 0.68042 0.11045 0.43347 0.12694 0.62
34516 17.45380 1.61742 0.67429 0.10417 0.40936 0.13128 0.60
49021 17.46129 1.58865 0.67147 0.10094 0.39664 0.13403 0.59
49682 17.46913 1.55850 0.66831 0.09706 0.38229 0.13586 0.58
44667 17.47406 1.59228 0.67050 0.10126 0.39644 0.13351 0.59
36737 17.47473 1.55069 0.66644 0.09560 0.37810 0.13577 0.57
48178 17.47522 1.55097 0.66640 0.09560 0.37816 0.13505 0.57
47200 17.50157 1.57012 0.66427 0.09662 0.38183 0.13457 0.58
34119 17.50689 1.67858 0.67150 0.10809 0.41634 0.13173 0.62
48253 17.51926 1.68973 0.67059 0.10880 0.41948 0.13239 0.62
33095 17.52041 1.55455 0.66095 0.09422 0.37060 0.13631 0.57
32433 17.52810 1.60167 0.66404 0.09975 0.38635 0.13721 0.59
32594 17.57046 1.40230 0.64059 0.06657 0.29893 0.12868 0.48
42329 17.57064 1.39998 0.64061 0.06657 0.29784 0.12832 0.48
42327 17.61088 1.57966 0.65331 0.09506 0.36411 0.13410 0.56
31166 17.65293 1.67774 0.65505 0.10495 0.39347 0.12596 0.59
29383 17.75038 1.55180 0.63675 0.08918 0.32881 0.12906 0.51
48402 17.80348 1.55266 0.63050 0.08800 0.32048 0.12899 0.51
47767 17.87948 1.56269 0.62349 0.08624 0.31177 0.12950 0.49
41198 17.88069 1.64472 0.63009 0.09785 0.34079 0.13088 0.53
30964 17.88353 1.58570 0.62453 0.08911 0.32112 0.12943 0.50
48935 17.92205 1.66843 0.62571 0.09762 0.34113 0.13087 0.53
49833 17.97261 1.39779 0.61082 0.07484 0.25141 0.11720 0.41
57699 17.98911 1.38898 0.61004 0.07566 0.24844 0.11866 0.41
32434 17.99218 1.63653 0.61688 0.09366 0.31867 0.12652 0.50
57716 18.20057 1.38507 0.59503 0.08382 0.23578 0.11104 0.40
42457 18.25814 1.55735 0.58579 0.07967 0.26452 0.11302 0.43
49717 18.26760 1.56980 0.58429 0.07816 0.26593 0.11336 0.43
51162 18.32961 1.67603 0.57694 0.07806 0.28423 0.11550 0.46
51159 18.44385 1.61224 0.56671 0.07603 0.25673 0.11093 0.42
32848 18.50427 1.56482 0.56516 0.08413 0.24483 0.10994 0.40
37901 18.61991 1.38932 0.56064 0.09065 0.22469 0.11081 0.39
47127 18.63497 1.40381 0.55981 0.09070 0.22697 0.11035 0.39
50161 15.99254 1.70207 0.82709 0.09801 0.60619 0.13137 0.49
33041 16.31175 1.65909 0.79941 0.10410 0.58133 0.11985 0.51
43009 16.35136 1.55007 0.79331 0.10194 0.57996 0.11293 0.55
36887 16.66319 1.68773 0.76634 0.11066 0.55110 0.11969 0.54
45214 16.79037 1.69201 0.75311 0.11274 0.53599 0.11793 0.55
45606 16.96337 1.61582 0.72659 0.10775 0.51039 0.12333 0.61
48293 17.00591 1.69981 0.72641 0.11268 0.50928 0.12228 0.58
44663 17.09826 1.54497 0.70774 0.10222 0.46319 0.13325 0.63
47835 17.17230 1.66654 0.70745 0.11128 0.48012 0.12238 0.61
38236 17.20880 1.68195 0.70398 0.11193 0.47605 0.12502 0.62
33922 17.23240 1.55698 0.69384 0.10106 0.43740 0.13812 0.62
34347 17.25704 1.39750 0.66757 0.06905 0.36148 0.14246 0.54
30663 17.26480 1.38928 0.66648 0.06836 0.35449 0.14211 0.53
48010 17.31333 1.54729 0.68476 0.09991 0.41141 0.14007 0.61
37875 17.31393 1.64888 0.69206 0.10960 0.45002 0.12879 0.62
38206 17.35343 1.64545 0.68788 0.10918 0.44002 0.12841 0.62
45189 17.35507 1.59877 0.68406 0.10416 0.42490 0.13244 0.62
34515 17.36772 1.57414 0.68065 0.10142 0.41327 0.13625 0.61
31197 17.39104 1.56101 0.67624 0.09867 0.40416 0.13395 0.60
47245 17.39703 1.56040 0.67601 0.09915 0.39967 0.13472 0.59
44623 17.42867 1.55175 0.67141 0.09680 0.38759 0.13503 0.59
45158 17.44402 1.55200 0.66999 0.09697 0.38071 0.13573 0.59
33099 17.46406 1.40455 0.64891 0.06627 0.31744 0.13177 0.49
32778 17.51639 1.68725 0.67081 0.10872 0.41894 0.13274 0.62
38309 17.61013 1.39897 0.63768 0.06726 0.28815 0.12688 0.46
32691 17.63537 1.64630 0.65514 0.10273 0.38641 0.12901 0.58
27012 17.67164 1.70080 0.65367 0.10573 0.39876 0.12246 0.60
42375 17.82201 1.55410 0.62912 0.08816 0.31664 0.12983 0.50
42301 17.87290 1.58796 0.62624 0.09045 0.32553 0.12930 0.50
30869 17.87334 1.63670 0.63044 0.09719 0.33805 0.13058 0.52
30154 18.05735 1.55425 0.60376 0.08094 0.29053 0.12170 0.46
33097 18.08331 1.67770 0.60628 0.09141 0.32166 0.12091 0.50
46714 18.10682 1.60254 0.60199 0.08589 0.29952 0.12002 0.46
67018 18.26756 1.58521 0.58403 0.07814 0.26904 0.11446 0.44
44943 18.34226 1.41291 0.58314 0.08552 0.23517 0.10626 0.39
68176 18.43372 1.39318 0.57745 0.09157 0.22716 0.10877 0.40
47206 18.58458 1.40533 0.56273 0.09085 0.22435 0.11010 0.39
32839 18.60145 1.55652 0.55727 0.08459 0.24012 0.10723 0.39
44002 16.41521 1.58342 0.78749 0.10395 0.57061 0.11394 0.54
47733 16.44257 1.70033 0.78795 0.10788 0.57211 0.11632 0.51
48123 16.78114 1.70191 0.75463 0.11301 0.53625 0.11981 0.55
41203 17.03218 1.54452 0.71512 0.10281 0.47715 0.13526 0.64
31623 17.09692 1.56053 0.70897 0.10351 0.46677 0.13343 0.63
31255 17.12061 1.56109 0.70640 0.10328 0.46288 0.12988 0.63
50042 17.12127 1.68348 0.71225 0.11130 0.49073 0.12095 0.61
44741 17.22067 1.44034 0.67700 0.08027 0.38642 0.14353 0.57
42377 17.23770 1.54815 0.69315 0.10060 0.43319 0.13756 0.62
37250 17.27304 1.54791 0.68929 0.10028 0.41986 0.14018 0.61
31599 17.27687 1.54067 0.68764 0.09884 0.41581 0.13913 0.61
46370 17.28595 1.54149 0.68692 0.09913 0.41425 0.14181 0.61
49140 17.30069 1.56574 0.68771 0.10201 0.41986 0.13968 0.61
37943 17.30130 1.65906 0.69380 0.11036 0.45407 0.12703 0.62
44629 17.30342 1.54738 0.68578 0.10001 0.41085 0.14198 0.61
46697 17.40451 1.60452 0.67930 0.10425 0.41374 0.13464 0.61
47167 17.41622 1.54004 0.67107 0.09532 0.38695 0.13788 0.58
34268 17.42363 1.66963 0.68070 0.10906 0.43167 0.12982 0.62
49027 17.45419 1.70029 0.67797 0.11005 0.43144 0.12835 0.63
67994 17.45700 1.70169 0.67750 0.10977 0.43270 0.12732 0.63
48358 17.46092 1.54817 0.66772 0.09565 0.37711 0.13636 0.57
33338 17.46971 1.54993 0.66650 0.09502 0.37737 0.13656 0.58
34054 17.50322 1.55015 0.66327 0.09496 0.37254 0.13562 0.57
48579 17.51026 1.68912 0.67192 0.10914 0.42102 0.13211 0.62
49149 17.68289 1.57690 0.64510 0.09313 0.34898 0.12973 0.54
27786 17.75685 1.54041 0.63309 0.08506 0.32370 0.12788 0.51
46895 17.79811 1.55037 0.63057 0.08747 0.32196 0.13001 0.51
47344 17.82778 1.67822 0.63601 0.10051 0.35587 0.13092 0.56
30586 17.83743 1.54674 0.62648 0.08577 0.31416 0.12868 0.49
46133 17.90136 1.39720 0.61667 0.07416 0.25548 0.11833 0.42
49287 17.90222 1.55468 0.62114 0.08564 0.30872 0.12643 0.48
50797 17.93436 1.55044 0.61596 0.08222 0.30136 0.12691 0.47
42303 17.99397 1.56324 0.61269 0.08607 0.30053 0.12412 0.47
51924 18.03150 1.69616 0.61397 0.09637 0.33300 0.12233 0.53
51422 18.04591 1.67588 0.61177 0.09444 0.32208 0.12364 0.51
45108 18.05107 1.54633 0.60389 0.07953 0.28781 0.12157 0.45
57887 18.07150 1.57764 0.60551 0.08636 0.29557 0.11998 0.46
42676 18.09847 1.39724 0.60247 0.08042 0.24995 0.11651 0.40
34314 18.20287 1.39814 0.59437 0.08306 0.23923 0.11090 0.40
27584 18.41533 1.43139 0.57778 0.08966 0.23037 0.10942 0.40
31633 18.43737 1.57533 0.57179 0.08452 0.25120 0.11112 0.41
34525 18.45712 1.60843 0.56686 0.07867 0.25381 0.10916 0.42
47621 18.50522 1.41320 0.57101 0.09355 0.22694 0.10795 0.39
31394 15.91132 1.54657 0.83089 0.09328 0.61387 0.13103 0.52
31298 16.35076 1.70524 0.79665 0.10600 0.57764 0.11786 0.51
31609 16.54772 1.67663 0.77796 0.10886 0.56516 0.11884 0.52
32429 16.55121 1.40830 0.75818 0.09443 0.53439 0.12814 0.66
51389 16.68883 1.70438 0.76402 0.11193 0.54888 0.11796 0.54
48825 16.77795 1.40485 0.72474 0.08877 0.47840 0.14411 0.65
44871 16.88488 1.54031 0.73191 0.10353 0.50995 0.12270 0.63
45228 17.05491 1.40080 0.68782 0.07510 0.40542 0.15007 0.59
49996 17.11976 1.68730 0.71257 0.11154 0.49140 0.12189 0.60
47756 17.12311 1.70383 0.71251 0.11218 0.49401 0.11952 0.60
42411 17.13597 1.56610 0.70513 0.10353 0.45998 0.13357 0.63
67265 17.18425 1.70486 0.70661 0.11249 0.48691 0.12002 0.61
48288 17.20419 1.54317 0.69460 0.09904 0.44122 0.13669 0.62
44857 17.37008 1.54072 0.67624 0.09618 0.40264 0.13513 0.59
44750 17.40138 1.40257 0.65510 0.06814 0.32582 0.13687 0.51
46112 17.45456 1.54114 0.66770 0.09486 0.37330 0.13677 0.57
38149 17.47137 1.69023 0.67639 0.10978 0.42429 0.12864 0.62
30666 17.47637 1.54340 0.66518 0.09417 0.37329 0.13568 0.57
28819 17.63363 1.40664 0.63557 0.06681 0.28987 0.12684 0.46
47859 17.63838 1.54324 0.64651 0.08912 0.34767 0.13613 0.54
49048 17.74396 1.43770 0.62789 0.07080 0.29313 0.12429 0.46
34298 17.80375 1.43252 0.62329 0.07253 0.27841 0.12055 0.45
47168 17.84064 1.40904 0.62066 0.07275 0.26629 0.11676 0.44
30976 17.91474 1.55395 0.61901 0.08422 0.30259 0.12779 0.48
47561 17.93667 1.43502 0.61321 0.07431 0.26092 0.12110 0.43
45112 18.00384 1.56126 0.61056 0.08407 0.29955 0.12301 0.47
47869 18.04160 1.63829 0.61120 0.09227 0.31383 0.12274 0.50
34564 18.04387 1.23988 0.60917 0.07914 0.22331 0.11364 0.41
36771 18.04941 1.33473 0.60715 0.07874 0.23467 0.11789 0.40
51543 18.05479 1.44806 0.60487 0.07907 0.26368 0.11955 0.42
57698 18.08611 1.54235 0.59964 0.07694 0.28138 0.11908 0.44
37227 18.18748 1.42297 0.59563 0.08350 0.24601 0.11281 0.41
32574 18.19984 1.56262 0.59064 0.07884 0.27759 0.11237 0.44
45087 18.24690 1.43248 0.58964 0.08252 0.24393 0.11120 0.40
30635 18.25040 1.66355 0.58919 0.08631 0.29032 0.11591 0.47
33588 18.32209 1.33884 0.58667 0.08715 0.22623 0.10815 0.40
51510 18.36840 1.22128 0.58711 0.09262 0.21318 0.10476 0.43
27751 18.37895 1.42766 0.57963 0.08599 0.23437 0.10785 0.40
50039 18.45866 1.45404 0.57483 0.09251 0.23252 0.10895 0.39
37973 18.48749 1.34386 0.57454 0.09500 0.21983 0.11003 0.40
45983 14.48805 2.73066 0.92531 0.08726 0.53178 0.19049 0.49
48125 15.98246 1.70331 0.82795 0.09782 0.60620 0.13302 0.49
51232 16.15381 1.70708 0.81613 0.10252 0.59324 0.12599 0.49
67163 16.46600 1.70637 0.78574 0.10835 0.57051 0.11502 0.51
30949 16.84528 1.48616 0.73123 0.09900 0.49890 0.12872 0.65
33045 16.88985 1.53666 0.73005 0.10264 0.50604 0.12634 0.64
30930 17.04205 1.53644 0.71357 0.10237 0.47224 0.13472 0.64
37935 17.15198 1.60635 0.70636 0.10714 0.46724 0.12930 0.63
48504 17.18707 1.68183 0.70614 0.11176 0.48250 0.12208 0.61
27543 17.20460 1.62853 0.70266 0.10856 0.46746 0.12753 0.62
42868 17.23683 1.53808 0.69167 0.09875 0.42965 0.13871 0.61
31348 17.24986 1.45487 0.67767 0.08421 0.39247 0.14110 0.58
45728 17.25370 1.56986 0.69375 0.10312 0.43508 0.13730 0.62
47838 17.25380 1.53317 0.68958 0.09830 0.42176 0.13989 0.61
31237 17.26248 1.64559 0.69587 0.10828 0.45693 0.12857 0.62
42372 17.26762 1.53687 0.68788 0.09785 0.41763 0.13832 0.61
27544 17.26800 1.53691 0.68783 0.09787 0.41770 0.13805 0.61
37945 17.30587 1.52733 0.68218 0.09595 0.40366 0.14034 0.60
49537 17.32276 1.40480 0.66147 0.06853 0.34404 0.13924 0.53
31543 17.32813 1.40376 0.66104 0.06863 0.34193 0.14101 0.53
47804 17.34160 1.53705 0.67901 0.09647 0.40181 0.13957 0.60
50089 17.37142 1.53977 0.67621 0.09619 0.40211 0.13514 0.59
47132 17.39375 1.52243 0.67288 0.09444 0.38486 0.13402 0.58
57644 17.40187 1.40556 0.65499 0.06808 0.32704 0.13708 0.51
46921 17.41957 1.41320 0.65364 0.06861 0.32929 0.13356 0.51
47832 17.42147 1.59177 0.67614 0.10225 0.40684 0.13514 0.60
34117 17.43203 1.68184 0.68017 0.10968 0.43152 0.12854 0.62
46699 17.43286 1.60743 0.67570 0.10330 0.41221 0.13303 0.60
34622 17.44254 1.53629 0.66855 0.09478 0.37698 0.13548 0.57
42855 17.44361 1.53786 0.66873 0.09522 0.37696 0.13546 0.58
42412 17.50787 1.45535 0.64745 0.07167 0.32790 0.13334 0.51
31962 17.53016 1.48943 0.65155 0.08206 0.34000 0.13264 0.53
51121 17.54773 1.69616 0.66747 0.10853 0.41694 0.12910 0.62
37937 17.58355 1.64849 0.66082 0.10330 0.39130 0.13391 0.60
48500 17.61860 1.62114 0.65463 0.09935 0.37989 0.13230 0.57
34102 17.62724 1.43536 0.63619 0.06794 0.30153 0.13021 0.48
30168 17.62825 1.69279 0.65796 0.10662 0.40641 0.12539 0.60
31627 17.70886 1.59057 0.64224 0.09270 0.35008 0.12983 0.54
52569 17.72724 1.53971 0.63597 0.08484 0.32252 0.12756 0.51
51124 17.73956 1.54865 0.63641 0.08762 0.32881 0.12869 0.51
48222 17.76182 1.53793 0.63236 0.08460 0.32135 0.12890 0.51
30452 17.77698 1.53776 0.63181 0.08609 0.32014 0.12847 0.50
37940 17.83942 1.52872 0.62473 0.08326 0.30613 0.12716 0.48
67305 17.83945 1.52893 0.62472 0.08326 0.30641 0.12707 0.48
47840 17.85578 1.53749 0.62340 0.08299 0.30853 0.13049 0.48
47863 17.86654 1.53675 0.62219 0.08262 0.30473 0.12946 0.48
67985 17.87165 1.43326 0.61825 0.07380 0.26844 0.11954 0.44
50005 17.90291 1.54079 0.61863 0.08163 0.30392 0.12793 0.47
45286 17.92512 1.52797 0.61421 0.07727 0.29335 0.12596 0.46
36770 17.92582 1.61963 0.62407 0.09422 0.32138 0.13067 0.50
33199 17.93950 1.53650 0.61325 0.07796 0.29627 0.12791 0.47
30821 17.96429 1.53855 0.61057 0.07763 0.29517 0.12468 0.46
42828 18.03022 1.45980 0.60595 0.07668 0.26678 0.12094 0.43
31679 18.06129 1.58913 0.60744 0.08868 0.29891 0.12204 0.47
41079 18.07208 1.44718 0.60353 0.07929 0.26019 0.11975 0.42
48931 18.08650 1.62804 0.60432 0.08742 0.30624 0.11989 0.48
49152 18.09843 1.44673 0.60058 0.07801 0.25822 0.11787 0.42
30240 18.10475 1.52357 0.59771 0.07571 0.27594 0.11781 0.43
42449 18.26944 1.49033 0.58710 0.08267 0.25512 0.11008 0.42
30989 18.27179 1.53796 0.58510 0.07998 0.25890 0.11093 0.43
27533 18.29830 1.53328 0.58301 0.08037 0.25674 0.11102 0.43
30756 18.30544 1.65637 0.58001 0.07906 0.28252 0.11422 0.46
47563 18.32004 1.41333 0.58422 0.08367 0.23756 0.10847 0.40
51523 18.38730 1.54540 0.57615 0.08407 0.24889 0.11146 0.42
49153 18.44993 1.53304 0.57203 0.08649 0.24165 0.10983 0.40
31123 18.47025 1.53151 0.57042 0.08680 0.24257 0.11050 0.40
36959 18.47447 1.54312 0.56901 0.08514 0.24347 0.11005 0.41
51553 18.50733 1.43146 0.57026 0.09276 0.23096 0.10718 0.39
50904 18.54033 1.40247 0.56726 0.09176 0.22409 0.10947 0.39
30687 18.57395 1.48711 0.56146 0.08793 0.23188 0.10935 0.39
31103 18.58141 1.49272 0.56086 0.08806 0.23161 0.10962 0.39
32095 18.62117 1.39963 0.56048 0.09068 0.22674 0.11061 0.39
36441 18.63026 1.52485 0.55650 0.08605 0.23536 0.10949 0.39
44556 15.76411 1.70883 0.84409 0.09385 0.62093 0.14076 0.48
43374 15.84546 1.70791 0.83809 0.09464 0.61501 0.13891 0.49
26983 16.34847 1.70912 0.79716 0.10610 0.57776 0.11791 0.51
45275 16.36482 1.70310 0.79548 0.10641 0.57685 0.11588 0.51
31722 16.43240 1.69529 0.78895 0.10755 0.57306 0.11601 0.51
34031 16.47410 1.70846 0.78550 0.10863 0.57019 0.11574 0.51
42712 16.86883 1.53624 0.73412 0.10360 0.51110 0.12287 0.64
30149 17.01732 1.70667 0.72477 0.11284 0.50648 0.12290 0.58
44746 17.02115 1.53343 0.71547 0.10206 0.47553 0.13750 0.64
32302 17.11806 1.53161 0.70397 0.10014 0.45771 0.13278 0.64
40823 17.21895 1.68798 0.70316 0.11217 0.47626 0.12426 0.62
48502 17.22713 1.53502 0.69216 0.09819 0.43213 0.13796 0.62
27693 17.23125 1.52681 0.69021 0.09668 0.42724 0.13844 0.61
30636 17.29217 1.69934 0.69497 0.11183 0.46202 0.12340 0.62
45796 17.29796 1.51243 0.68131 0.09376 0.40254 0.14080 0.59
46114 17.30705 1.53384 0.68326 0.09702 0.40836 0.14115 0.60
48468 17.31581 1.53252 0.68161 0.09651 0.40535 0.13940 0.61
42380 17.31939 1.47299 0.67238 0.08595 0.38109 0.14261 0.57
44402 17.39992 1.49826 0.66890 0.08956 0.37570 0.13513 0.57
52566 17.40314 1.53553 0.67192 0.09466 0.38801 0.13570 0.59
47825 17.41233 1.53478 0.67093 0.09440 0.38479 0.13883 0.58
31588 17.42470 1.52697 0.66968 0.09401 0.37785 0.13711 0.57
47102 17.45491 1.69096 0.67788 0.10971 0.42926 0.12909 0.62
49335 17.46375 1.69360 0.67713 0.10994 0.42856 0.12796 0.62
33728 17.47020 1.55217 0.66730 0.09611 0.37850 0.13665 0.58
46101 17.47289 1.54541 0.66572 0.09436 0.37536 0.13627 0.57
32565 17.51147 1.70364 0.67224 0.10978 0.42504 0.13011 0.63
34115 17.56986 1.49453 0.64709 0.08073 0.33853 0.13349 0.53
34061 17.58739 1.70355 0.66302 0.10814 0.41597 0.12625 0.61
32929 17.59455 1.59170 0.65594 0.09678 0.37033 0.13554 0.57
37173 17.65752 1.52577 0.64128 0.08408 0.33698 0.13337 0.52
49533 17.84741 1.40815 0.62053 0.07357 0.26590 0.11740 0.44
42331 17.89524 1.33429 0.61842 0.07511 0.23984 0.11361 0.40
47836 17.92454 1.52390 0.61401 0.07657 0.29170 0.12522 0.46
36928 17.98295 1.45292 0.60873 0.07400 0.26764 0.12208 0.43
47457 18.01879 1.61069 0.61369 0.09186 0.30667 0.12265 0.49
36962 18.07858 1.56264 0.60372 0.08380 0.28957 0.11951 0.45
30641 18.09053 1.64763 0.60435 0.08875 0.31237 0.12079 0.49
57693 18.11482 1.36857 0.60153 0.08077 0.24012 0.11545 0.40
40868 18.12104 1.49998 0.59717 0.07661 0.27142 0.11562 0.42
27588 18.14113 1.49199 0.59555 0.07671 0.26447 0.11630 0.42
51130 18.15144 1.50941 0.59506 0.07750 0.26612 0.11455 0.43
47597 18.20090 1.50607 0.59031 0.07697 0.26213 0.11253 0.43
51156 18.21137 1.49167 0.58954 0.07714 0.25947 0.11239 0.42
36936 18.21194 1.49871 0.58934 0.07710 0.26034 0.11144 0.42
42907 18.22178 1.51929 0.58641 0.07288 0.26549 0.11428 0.42
51549 18.22274 1.53000 0.58623 0.07287 0.26660 0.11382 0.42
49689 18.23600 1.50320 0.58698 0.07654 0.26058 0.11334 0.42
49576 18.25703 1.52357 0.58554 0.07746 0.26057 0.11143 0.42
44619 18.28959 1.52715 0.58350 0.07946 0.25548 0.11063 0.42
47586 18.29107 1.47659 0.58529 0.08208 0.24908 0.10886 0.41
50681 18.44570 1.48640 0.57439 0.08971 0.23613 0.10908 0.40
27722 18.45177 1.54604 0.57131 0.08577 0.24290 0.10997 0.40
45159 18.46133 1.50330 0.57210 0.08834 0.23781 0.10760 0.39
48615 18.48512 1.49779 0.56961 0.08798 0.23914 0.11029 0.39
49721 18.53321 1.49490 0.56489 0.08798 0.23520 0.10990 0.39
51917 18.53957 1.41970 0.56615 0.09007 0.22536 0.11117 0.39
50079 18.54702 1.42737 0.56543 0.09014 0.22599 0.11066 0.39
32633 18.56329 1.65994 0.55490 0.07398 0.25267 0.10713 0.42
48362 18.58851 1.52858 0.55972 0.08701 0.23647 0.10809 0.39
38199 18.59718 1.51758 0.55880 0.08642 0.23472 0.10832 0.39
52058 18.60749 1.45236 0.55982 0.08873 0.22912 0.10949 0.39
44212 14.12063 1.70970 0.92647 0.08259 0.51731 0.19798 0.48
44483 14.13714 1.70996 0.92628 0.08268 0.51509 0.19745 0.48
40834 16.29021 1.71015 0.80359 0.10519 0.58297 0.12080 0.51
42743 16.66135 1.36766 0.73183 0.08503 0.48502 0.14940 0.65
48467 16.75151 1.71095 0.75695 0.11250 0.54127 0.11863 0.54
34340 16.98684 1.53228 0.71881 0.10188 0.48294 0.13723 0.64
45934 17.02219 1.53025 0.71497 0.10153 0.47526 0.13794 0.64
30809 17.21001 1.70821 0.70450 0.11307 0.48285 0.12199 0.61
37876 17.21311 1.52554 0.69207 0.09681 0.42979 0.13815 0.62
49139 17.26071 1.70504 0.69957 0.11304 0.46978 0.12189 0.62
42338 17.29028 1.43817 0.66859 0.07630 0.37209 0.14328 0.56
33892 17.30959 1.40810 0.66247 0.06849 0.35095 0.14075 0.53
49505 17.34197 1.52386 0.67837 0.09541 0.39712 0.13919 0.59
33314 17.35761 1.51228 0.67485 0.09286 0.38664 0.13887 0.58
44901 17.37027 1.51776 0.67461 0.09419 0.38992 0.13572 0.58
49997 17.37696 1.53191 0.67556 0.09602 0.39557 0.13617 0.59
46126 17.37994 1.53200 0.67501 0.09575 0.39315 0.13655 0.59
42332 17.39494 1.67266 0.68430 0.11014 0.44146 0.12668 0.62
45082 17.41169 1.70218 0.68348 0.11136 0.44064 0.12607 0.62
31212 17.44342 1.46377 0.65636 0.07793 0.34385 0.13304 0.54
49543 17.44655 1.53157 0.66835 0.09484 0.37112 0.13678 0.57
30640 17.52020 1.66554 0.66917 0.10659 0.40874 0.13411 0.61
36925 17.53464 1.62759 0.66508 0.10240 0.39570 0.13570 0.60
32571 17.61164 1.50081 0.64277 0.07950 0.33074 0.13673 0.52
44773 17.62965 1.52427 0.64548 0.08605 0.34277 0.13604 0.53
31221 17.82658 1.63070 0.63340 0.09614 0.34100 0.12947 0.54
47343 17.88522 1.59527 0.62640 0.09240 0.32259 0.12938 0.50
45145 17.95616 1.47962 0.61047 0.07374 0.27613 0.12307 0.45
57864 17.95717 1.64835 0.62120 0.09528 0.32874 0.12853 0.51
31615 17.97060 1.50617 0.60982 0.07604 0.28318 0.12441 0.45
30978 17.97258 1.56943 0.61468 0.08618 0.30305 0.12634 0.47
27410 17.99241 1.53139 0.60873 0.07825 0.28994 0.12373 0.46
37212 18.04579 1.47673 0.60412 0.07679 0.27227 0.12001 0.43
38311 18.09051 1.66599 0.60479 0.08987 0.31476 0.12051 0.49
49603 18.18758 1.50229 0.59296 0.08008 0.26217 0.11211 0.43
30585 18.21582 1.50506 0.58881 0.07706 0.26163 0.11240 0.42
27781 18.29164 1.69439 0.58221 0.08204 0.29273 0.11461 0.48
30245 18.29510 1.47376 0.58499 0.08216 0.24795 0.10836 0.41
51814 18.29565 1.58145 0.58171 0.07859 0.26590 0.11142 0.44
47377 18.30242 1.29774 0.58988 0.08856 0.22202 0.10693 0.41
67341 18.43618 1.52480 0.57403 0.08796 0.24333 0.11034 0.40
33135 18.44123 1.47294 0.57579 0.09129 0.23426 0.10906 0.40
37972 18.49030 1.48067 0.56974 0.08904 0.23643 0.10901 0.39
49481 18.57641 1.41996 0.56280 0.08990 0.22459 0.11021 0.39
37446 18.59453 1.45119 0.56086 0.08928 0.22771 0.10996 0.39
51584 14.52817 2.64717 0.92449 0.08818 0.53318 0.19227 0.49
43860 15.12204 1.70137 0.89122 0.08979 0.61388 0.17351 0.47
31791 15.92144 1.67578 0.83218 0.09575 0.60918 0.13678 0.49
33640 16.31032 1.70971 0.80214 0.10589 0.57915 0.12098 0.51
